3.0	1635.395	0.08363	0.14209	0.80596	-4.6287805831652715	6.03
1.0	1644.695	0.13279	0.39032	0.4614	1.020048965092363	14.365
2.0	1645.875	0.0854	0.16133	0.72104	-2.7838789814079314	10.48
3.0	1651.1	0.07965	0.14753	0.73628	-4.488171031987525	6.405
1.0	1697.575	0.14918	0.36967	0.57647	0.2633884063903542	51.7
2.0	1698.82	0.07484	0.13935	0.7672	-0.32952738598088294	47.72
3.0	1702.495	0.07026	0.12913	0.77729	-4.987792842220808	4.92
1.0	1709.015	0.14043	0.41421	0.43217	-0.2707399565896807	10.195
2.0	1710.52	0.07769	0.1443	0.6978	-3.4648048378730123	8.025
3.0	1718.725	0.06969	0.13187	0.72532	-3.167476127674343	9.71
1.0	1798.065	0.16448	0.33884	0.69346	0.042850616090101955	87.545
2.0	1799.23	0.06479	0.11096	0.83407	-0.08916779300195511	80.505
3.0	1803.72	0.06159	0.10453	0.84171	-4.387230320403651	5.655
1.0	1812.505	0.15185	0.38371	0.53129	1.2128213919360105	13.275
2.0	1813.46	0.06783	0.11798	0.7758	-3.161537709923022	9.74
1.0	1898.225	0.16255	0.32496	0.7146	0.07862227935924113	84.765
2.0	1899.4	0.05941	0.09796	0.86632	0.14150866574829274	95.68
3.0	1904.42	0.05445	0.08548	0.91003	-3.9709851048256657	6.195
1.0	1998.125	0.15721	0.27748	0.80939	0.04119384186364597	98.72500000000001
2.0	1999.355	0.05737	0.08913	0.91956	-0.037822506670729755	94.935
3.0	2005.295	0.05363	0.08161	0.93883	-3.2771292577352935	7.17
1.0	2098.125	0.14914	0.25147	0.84726	0.037319214679775954	98.77
2.0	2099.435	0.05951	0.09041	0.94031	-0.0430103915243169	94.14
3.0	2104.805	0.05709	0.08593	0.94906	-3.601944529521857	6.68
1.0	2198.125	0.14374	0.23727	0.86543	0.03191692073608491	98.69
2.0	2199.495	0.06406	0.09665	0.9468	-0.039483175054954446	94.69
3.0	2204.02	0.06251	0.09391	0.95087	-4.1928048604022115	5.8950000000000005
1.0	2212.32	0.15592	0.29892	0.70506	0.38591596289407426	12.825000000000001
2.0	2213.47	0.08213	0.12782	0.87416	-3.255428899877958	9.450000000000001
3.0	2219.88	0.07943	0.12443	0.88187	-4.07209363801865	7.5600000000000005
1.0	2228.97	0.14469	0.34754	0.57186	1.3282143924120378	15.5
2.0	2229.945	0.08888	0.15357	0.7985	-3.1854249526975265	10.065
3.0	2235.195	0.08398	0.14255	0.8045	-4.548640353803999	6.2250000000000005
1.0	2243.98	0.13295	0.39018	0.46048	0.9661469612190001	14.035
2.0	2245.175	0.08546	0.16082	0.72166	-2.95503763797839	9.98
3.0	2250.6	0.07999	0.14816	0.7341	-4.395716639550871	6.62
1.0	2297.585	0.14946	0.3686	0.57924	0.25295972028318325	52.410000000000004
2.0	2298.83	0.0746	0.13852	0.76937	-0.33099652722802514	48.230000000000004
3.0	2302.525	0.07037	0.12936	0.77709	-4.987814845275467	4.94
1.0	2308.97	0.14089	0.41339	0.43398	-0.28991609777843547	10.14
2.0	2310.475	0.07757	0.14352	0.69986	-3.5000397454621983	7.95
3.0	2318.86	0.06972	0.13204	0.72531	-3.10753627570449	9.89
1.0	2398.06	0.16439	0.33831	0.69417	0.04317449653765246	87.58500000000001
2.0	2399.23	0.06456	0.11044	0.8351	-0.0907139899440633	80.37
3.0	2403.755	0.06168	0.10471	0.84149	-4.352496549966576	5.695
1.0	2412.445	0.15194	0.38335	0.53176	1.1929300073196718	13.215
2.0	2413.405	0.06775	0.11763	0.77685	-3.1941896304763673	9.65
1.0	2498.225	0.1625	0.32468	0.71497	0.0783313468633884	84.82000000000001
2.0	2499.4	0.05931	0.09773	0.8669	0.1404806555960474	95.645
3.0	2504.445	0.05454	0.08563	0.9099	-3.952148072078515	6.22
1.0	2598.125	0.15716	0.27733	0.80955	0.0411643140793578	98.72500000000001
2.0	2599.355	0.0573	0.08898	0.91983	-0.037989453764751074	94.91
3.0	2605.32	0.05371	0.08174	0.93873	-3.2613877905529325	7.195
1.0	2698.125	0.14911	0.25139	0.84735	0.0372905088382036	98.77
2.0	2699.435	0.05945	0.09031	0.94044	-0.04315862224437776	94.115
3.0	2704.82	0.05716	0.08605	0.94898	-3.5915259331261193	6.695
1.0	2798.12	0.14372	0.23723	0.86547	0.03190729255495372	98.685
2.0	2799.49	0.06402	0.09659	0.94687	-0.0395885465800171	94.67
3.0	2804.02	0.06257	0.09402	0.9508	-4.188152107311421	5.9
1.0	2812.28	0.15597	0.29892	0.70502	0.3772574922538222	12.790000000000001
2.0	2813.43	0.08212	0.12777	0.87423	-3.2678491912110963	9.41
3.0	2819.86	0.07951	0.12456	0.88171	-4.063058135984431	7.58
1.0	2828.855	0.14473	0.34763	0.57151	1.3218849625372227	15.425
2.0	2829.835	0.0889	0.15354	0.79846	-3.2108865449507724	9.975
3.0	2835.115	0.08405	0.14264	0.80415	-4.533592725132631	6.26
1.0	2843.815	0.13293	0.39033	0.45997	0.9538369645898155	13.98
2.0	2845.015	0.08549	0.16083	0.72151	-2.982510444097709	9.9
3.0	2850.47	0.08004	0.14829	0.73365	-4.380080770464406	6.655
1.0	2897.585	0.14953	0.36848	0.57971	0.25015275249411023	52.57
2.0	2898.83	0.07458	0.13843	0.76966	-0.33021676329859506	48.36
3.0	2902.53	0.07038	0.12938	0.7771	-4.987814870049456	4.945
1.0	2908.955	0.141	0.41331	0.43422	-0.29528465948063165	10.125
2.0	2910.46	0.07757	0.14344	0.7001	-3.5089470642713474	7.930000000000001
3.0	2918.875	0.06973	0.13206	0.72533	-3.0963987189138154	9.92
1.0	2998.06	0.16439	0.33825	0.69428	0.04322998465820276	87.60000000000001
2.0	2999.23	0.06454	0.11038	0.83523	-0.09092805581274986	80.355
3.0	3003.76	0.06169	0.10474	0.84148	-4.348230354892873	5.7
1.0	3012.44	0.15195	0.38331	0.53184	1.19177458499765	13.21
2.0	3013.4	0.06775	0.1176	0.77698	-3.197964914958436	9.64
1.0	3098.225	0.16249	0.32465	0.71502	0.07832773368606501	84.825
2.0	3099.4	0.0593	0.09771	0.86696	0.14038410064227713	95.64
3.0	3104.445	0.05456	0.08566	0.90988	-3.952148072073026	6.22
1.0	3198.125	0.15715	0.27731	0.80957	0.04116127940289663	98.72500000000001
2.0	3199.355	0.05729	0.08897	0.91986	-0.03799177011825066	94.91
3.0	3205.325	0.05372	0.08176	0.93872	-3.2582488438817867	7.2
1.0	3298.125	0.14911	0.25138	0.84736	0.037287287355944665	98.77
2.0	3299.435	0.05945	0.0903	0.94046	-0.043185832292508795	94.11
3.0	3304.82	0.05717	0.08607	0.94896	-3.591525933117562	6.695
1.0	3398.12	0.14372	0.23723	0.86548	0.031905288256497924	98.685
2.0	3399.49	0.06402	0.09658	0.94688	-0.03958971517144858	94.67
3.0	3404.02	0.06258	0.09403	0.95079	-4.188152107310692	5.9
1.0	3412.275	0.15598	0.29892	0.70501	0.3760250536478545	12.785
2.0	3413.425	0.08212	0.12776	0.87423	-3.2692900965475586	9.405
3.0	3419.86	0.07952	0.12458	0.88169	-4.061154673302378	7.585
1.0	3428.845	0.14473	0.34764	0.57149	1.3215631045960037	15.42
2.0	3429.825	0.0889	0.15354	0.79845	-3.214088671902911	9.965
3.0	3435.105	0.08406	0.14266	0.80411	-4.533254084169757	6.26
1.0	3443.795	0.13293	0.39035	0.4599	0.9521998392943377	13.97
2.0	3444.995	0.0855	0.16083	0.72148	-2.9852658296995065	9.89
3.0	3450.45	0.08006	0.14831	0.73357	-4.379605150942732	6.655
1.0	3497.585	0.14954	0.36847	0.57976	0.24991233167673493	52.59
2.0	3498.83	0.07458	0.13842	0.76969	-0.3298625355784168	48.38
3.0	3502.525	0.07039	0.12939	0.77709	-4.987814873769624	4.94
1.0	3508.97	0.14097	0.41327	0.43434	-0.2879549614768364	10.14
2.0	3510.475	0.07755	0.14343	0.70018	-3.5002806709579013	7.95
3.0	3518.87	0.06973	0.13207	0.72531	-3.1047065075360476	9.9
1.0	3598.06	0.16438	0.33825	0.69427	0.04324439068414231	87.58500000000001
2.0	3599.23	0.06453	0.11038	0.83523	-0.09081418338237768	80.36
3.0	3603.76	0.0617	0.10474	0.84148	-4.348230354955923	5.7
1.0	3612.435	0.15195	0.38331	0.53181	1.1905878278860234	13.205
2.0	3613.395	0.06775	0.1176	0.77698	-3.1993561575500666	9.635
1.0	3698.225	0.16249	0.32465	0.71502	0.07831208567015785	84.83
2.0	3699.4	0.0593	0.09771	0.86697	0.14034077447902502	95.64
3.0	3704.445	0.05456	0.08566	0.90988	-3.9521480720728452	6.22
1.0	3798.125	0.15715	0.27731	0.80958	0.04116130656757895	98.72500000000001
2.0	3799.355	0.05729	0.08897	0.91986	-0.037991758972165654	94.91
3.0	3805.32	0.05373	0.08176	0.93871	-3.261387790550848	7.195
1.0	3898.125	0.14911	0.25138	0.84736	0.037287093557622705	98.77
2.0	3899.435	0.05945	0.0903	0.94046	-0.04316014260393723	94.115
3.0	3904.82	0.05717	0.08607	0.94896	-3.5915259331243568	6.695
1.0	3998.12	0.14372	0.23723	0.86548	0.031905146644914034	98.685
2.0	3999.49	0.06402	0.09658	0.94688	-0.03958963867050388	94.67
3.0	4004.02	0.06258	0.09403	0.95079	-4.188152107310603	5.9
1.0	4012.275	0.15598	0.29892	0.70501	0.37602080108997266	12.785
2.0	4013.425	0.08212	0.12776	0.87423	-3.2692863945142303	9.405
3.0	4019.86	0.07952	0.12458	0.88168	-4.0611492418825055	7.585
1.0	4028.84	0.14474	0.34765	0.57146	1.3210417362351607	15.415000000000001
2.0	4029.82	0.0889	0.15354	0.79844	-3.2153523447766963	9.96
3.0	4035.1	0.08407	0.14266	0.80409	-4.533090620694292	6.26
1.0	4043.79	0.13293	0.39035	0.45988	0.9522845397015555	13.97
2.0	4044.99	0.0855	0.16083	0.72147	-2.985227209566566	9.89
3.0	4050.445	0.08006	0.14831	0.73356	-4.379590451608431	6.655
1.0	4097.585	0.14954	0.36846	0.57978	0.2498381752331257	52.595
2.0	4098.83	0.07458	0.13842	0.7697	-0.32977853994781	48.385
3.0	4102.525	0.07039	0.12939	0.77709	-4.987814874715608	4.94
1.0	4108.97	0.14098	0.41327	0.43435	-0.28789787129578237	10.14
2.0	4110.475	0.07755	0.14343	0.70018	-3.500279448735064	7.95
3.0	4118.87	0.06973	0.13207	0.72531	-3.104698777921133	9.9
1.0	4198.06	0.16438	0.33824	0.69428	0.04324635944130565	87.58500000000001
2.0	4199.23	0.06453	0.11038	0.83524	-0.09081413812182193	80.36
3.0	4203.76	0.0617	0.10474	0.84148	-4.348230354955158	5.7
1.0	4212.435	0.15195	0.38331	0.53181	1.190584865135609	13.205
2.0	4213.395	0.06775	0.1176	0.77698	-3.199357530528486	9.635
1.0	4298.225	0.16249	0.32465	0.71502	0.07831230150290092	84.83
2.0	4299.4	0.0593	0.09771	0.86697	0.14034051567461592	95.64
3.0	4304.445	0.05456	0.08566	0.90988	-3.9521480720727986	6.22
1.0	4398.125	0.15715	0.27731	0.80958	0.041161213479218924	98.72500000000001
2.0	4399.355	0.05729	0.08897	0.91986	-0.03799179396080595	94.91
3.0	4405.32	0.05373	0.08176	0.93871	-3.261387790550788	7.195
1.0	4498.125	0.1491	0.25138	0.84736	0.037287009767963085	98.77
2.0	4499.435	0.05945	0.0903	0.94046	-0.043160168345768815	94.115
3.0	4504.82	0.05717	0.08607	0.94896	-3.5915259331243123	6.695
1.0	4598.12	0.14372	0.23723	0.86548	0.031905095933315974	98.685
2.0	4599.49	0.06402	0.09658	0.94688	-0.039589660398568496	94.67
3.0	4604.02	0.06258	0.09403	0.95079	-4.1881521073105885	5.9
1.0	4612.275	0.15598	0.29892	0.70501	0.3760193648389236	12.785
2.0	4613.425	0.08212	0.12776	0.87423	-3.2692870889248815	9.405
3.0	4619.86	0.07952	0.12458	0.88168	-4.061148469952369	7.585
1.0	4628.84	0.14474	0.34765	0.57147	1.3210412772677427	15.415000000000001
2.0	4629.82	0.0889	0.15354	0.79844	-3.2153528312619657	9.96
3.0	4635.1	0.08407	0.14266	0.80409	-4.533090234729497	6.26
1.0	4643.79	0.13293	0.39035	0.45989	0.9522847391435435	13.97
2.0	4644.99	0.0855	0.16083	0.72147	-2.9852277133745666	9.89
3.0	4650.445	0.08006	0.14831	0.73356	-4.379590012448761	6.655
1.0	4697.585	0.14954	0.36846	0.57978	0.24983825971926502	52.595
2.0	4698.83	0.07458	0.13842	0.7697	-0.3297786456273715	48.385
3.0	4702.525	0.07039	0.12939	0.77709	-4.9878148747140205	4.94
1.0	4708.965	0.14099	0.41328	0.43432	-0.29027142969697345	10.135
2.0	4710.47	0.07756	0.14343	0.70017	-3.502244776420469	7.945
3.0	4718.865	0.06973	0.13208	0.7253	-3.1038892169945234	9.9
1.0	4798.06	0.16439	0.33824	0.69428	0.04324391797447731	87.59
2.0	4799.23	0.06453	0.11038	0.83524	-0.09078916109898919	80.365
3.0	4803.76	0.0617	0.10474	0.84148	-4.348230355018606	5.7
1.0	4812.435	0.15196	0.38331	0.53182	1.190611456069222	13.205
2.0	4813.395	0.06775	0.1176	0.77698	-3.199354098129704	9.635
1.0	4898.225	0.16249	0.32465	0.71502	0.07831334209201884	84.83
2.0	4899.4	0.0593	0.09771	0.86697	0.14034176866506912	95.64
3.0	4904.445	0.05456	0.08566	0.90988	-3.9521480720727737	6.22
1.0	4998.125	0.15715	0.27731	0.80958	0.041161211904960214	98.72500000000001
2.0	4999.355	0.05729	0.08897	0.91986	-0.03799170917884985	94.91
3.0	5005.32	0.05373	0.08176	0.93871	-3.261387790550751	7.195
1.0	5098.125	0.1491	0.25138	0.84736	0.03728695143951087	98.77
2.0	5099.435	0.05945	0.0903	0.94046	-0.04316011754292864	94.115
3.0	5104.82	0.05717	0.08607	0.94896	-3.5915259331242937	6.695
1.0	5198.12	0.14372	0.23723	0.86548	0.031905054289700814	98.685
2.0	5199.49	0.06402	0.09658	0.94688	-0.03958961873256634	94.67
3.0	5204.02	0.06258	0.09403	0.95079	-4.188152107310575	5.9
1.0	5212.275	0.15598	0.29892	0.70501	0.37601812234639637	12.785
2.0	5213.425	0.08213	0.12776	0.87423	-3.2692857343144683	9.405
3.0	5219.86	0.07952	0.12458	0.88168	-4.061147982136448	7.585
1.0	5228.84	0.14474	0.34765	0.57147	1.321040913312437	15.415000000000001
2.0	5229.82	0.0889	0.15354	0.79844	-3.2153518329934374	9.96
3.0	5235.1	0.08407	0.14267	0.80409	-4.533089984824182	6.26
1.0	5243.79	0.13293	0.39035	0.45989	0.9522849547186364	13.97
2.0	5244.99	0.0855	0.16083	0.72147	-2.9852266364979134	9.89
3.0	5250.445	0.08006	0.14831	0.73356	-4.379589724323367	6.655
1.0	5297.585	0.14954	0.36846	0.57978	0.2498383402691108	52.595
2.0	5298.83	0.07458	0.13842	0.7697	-0.3297784162758293	48.385
3.0	5302.525	0.07039	0.12939	0.77709	-4.987814874712974	4.94
1.0	5308.965	0.14099	0.41328	0.43432	-0.2902714772443943	10.135
2.0	5310.47	0.07756	0.14343	0.70017	-3.5022439403216823	7.945
3.0	5318.865	0.06973	0.13208	0.7253	-3.10388854858685	9.9
1.0	5398.06	0.16439	0.33824	0.69428	0.04324392275083776	87.59
2.0	5399.23	0.06453	0.11038	0.83524	-0.09078914003495042	80.365
3.0	5403.76	0.0617	0.10474	0.84148	-4.348230355018522	5.7
1.0	5412.435	0.15196	0.38331	0.53182	1.1906112925220265	13.205
2.0	5413.395	0.06775	0.1176	0.77698	-3.1993533375690753	9.635
1.0	5498.225	0.16249	0.32465	0.71502	0.07831334161476339	84.83
2.0	5499.4	0.0593	0.09771	0.86697	0.1403419311763913	95.64
3.0	5504.445	0.05456	0.08566	0.90988	-3.9521480720727693	6.22
1.0	5598.125	0.15715	0.27731	0.80958	0.041161210249735423	98.72500000000001
2.0	5599.355	0.05729	0.08897	0.91986	-0.03799169485400872	94.91
3.0	5605.32	0.05373	0.08176	0.93871	-3.2613877905507387	7.195
1.0	5698.125	0.1491	0.25138	0.84736	0.03728695018644787	98.77
2.0	5699.435	0.05945	0.0903	0.94046	-0.04316010778107347	94.115
3.0	5704.82	0.05717	0.08607	0.94896	-3.5915259331242884	6.695
1.0	5798.12	0.14372	0.23723	0.86548	0.03190505355770402	98.685
2.0	5799.49	0.06402	0.09658	0.94688	-0.03958961046605928	94.67
3.0	5804.02	0.06258	0.09403	0.95079	-4.188152107310572	5.9
1.0	5812.275	0.15598	0.29892	0.70501	0.3760181018772372	12.785
2.0	5813.425	0.08213	0.12776	0.87423	-3.2692854647311873	9.405
3.0	5819.86	0.07952	0.12458	0.88168	-4.061147886709957	7.585
1.0	5828.84	0.14474	0.34765	0.57147	1.3210409066336157	15.415000000000001
2.0	5829.82	0.0889	0.15354	0.79844	-3.2153516380597	9.96
3.0	5835.1	0.08407	0.14267	0.80409	-4.533089937632075	6.26
1.0	5843.79	0.13293	0.39035	0.45989	0.9522849573819775	13.97
2.0	5844.99	0.0855	0.16083	0.72147	-2.9852264292519037	9.89
3.0	5850.445	0.08006	0.14831	0.73356	-4.379589670981546	6.655
1.0	5897.585	0.14954	0.36846	0.57978	0.24983834144214503	52.595
2.0	5898.83	0.07458	0.13842	0.7697	-0.32977837231274043	48.385
3.0	5902.525	0.07039	0.12939	0.77709	-4.987814874712782	4.94
1.0	5908.965	0.14099	0.41328	0.43432	-0.29027147810535975	10.135
2.0	5910.47	0.07756	0.14343	0.70017	-3.5022437767662753	7.945
3.0	5918.865	0.06973	0.13208	0.7253	-3.1038884235470654	9.9
1.0	5998.06	0.16439	0.33824	0.69428	0.043243922822274274	87.59
2.0	5999.23	0.06453	0.11038	0.83524	-0.09078913592006621	80.365
3.0	6003.76	0.0617	0.10474	0.84148	-4.348230355018514	5.7
1.0	6012.435	0.15196	0.38331	0.53182	1.1906112899500936	13.205
2.0	6013.395	0.06775	0.1176	0.77698	-3.1993531872101473	9.635
1.0	6098.225	0.16249	0.32465	0.71502	0.07831334160682088	84.83
2.0	6099.4	0.0593	0.09771	0.86697	0.14034196329221882	95.64
3.0	6104.445	0.05456	0.08566	0.90988	-3.9521480720727684	6.22
1.0	6198.125	0.15715	0.27731	0.80958	0.04116121022382686	98.72500000000001
2.0	6199.355	0.05729	0.08897	0.91986	-0.037991692015783535	94.91
3.0	6205.32	0.05373	0.08176	0.93871	-3.2613877905507374	7.195
1.0	6298.125	0.1491	0.25138	0.84736	0.03728695016686047	98.77
2.0	6299.435	0.05945	0.0903	0.94046	-0.043160105845587216	94.115
3.0	6304.82	0.05717	0.08607	0.94896	-3.591525933124288	6.695
1.0	6398.12	0.14372	0.23723	0.86548	0.03190505354626481	98.685
2.0	6399.49	0.06402	0.09658	0.94688	-0.03958960882686903	94.67
3.0	6404.02	0.06258	0.09403	0.95079	-4.188152107310571	5.9
1.0	6412.275	0.15598	0.29892	0.70501	0.37601810155739795	12.785
2.0	6413.425	0.08213	0.12776	0.87423	-3.2692854112764365	9.405
3.0	6419.86	0.07952	0.12458	0.88168	-4.061147868638879	7.585
1.0	6428.84	0.14474	0.34765	0.57147	1.3210409065292201	15.415000000000001
2.0	6429.82	0.0889	0.15354	0.79844	-3.2153515994123114	9.96
3.0	6435.1	0.08407	0.14267	0.80409	-4.533089928699847	6.26
1.0	6443.79	0.13293	0.39035	0.45989	0.9522849574235378	13.97
2.0	6444.99	0.0855	0.16083	0.72147	-2.985226388168008	9.89
3.0	6450.445	0.08006	0.14831	0.73356	-4.379589660888543	6.655
1.0	6497.585	0.14954	0.36846	0.57978	0.24983834146046718	52.595
2.0	6498.83	0.07458	0.13842	0.7697	-0.32977836359800744	48.385
3.0	6502.525	0.07039	0.12939	0.77709	-4.987814874712746	4.94
1.0	6508.965	0.14099	0.41328	0.43432	-0.29027147811881865	10.135
2.0	6510.47	0.07756	0.14343	0.70017	-3.5022437443411034	7.945
3.0	6518.865	0.06973	0.13208	0.7253	-3.1038883998858515	9.9
1.0	6598.06	0.16439	0.33824	0.69428	0.043243922823389846	87.59
2.0	6599.23	0.06453	0.11038	0.83524	-0.09078913510429562	80.365
3.0	6603.76	0.0617	0.10474	0.84148	-4.348230355018512	5.7
